time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-04-16T16:43:57.300Z,36.0776,-97.2235,4.251,2.6,ml,,76,,0.69,us,us2000272r,2015-06-26T23:15:53.040Z,"14km N of Langston, Oklahoma",earthquake,1.3,6.8,,,reviewed,tul,tul
2015-04-16T15:49:45.820Z,36.5274,-98.9408,8.8,3.5,ml,,27,0.155,0.93,us,us2000270a,2015-06-26T23:15:53.040Z,"25km ENE of Mooreland, Oklahoma",earthquake,3.3,6,,,reviewed,us,tul
2015-04-16T08:24:47.800Z,36.3622,-97.0974,4.123,2.6,ml,,81,,0.35,us,us200026zi,2015-06-26T23:15:53.040Z,"18km ENE of Perry, Oklahoma",earthquake,1.3,8,,,reviewed,tul,tul
2015-04-16T04:40:19.600Z,36.3283,-97.2029,6.173,2.5,ml,,51,,0.43,us,us2000271e,2015-06-26T23:15:53.040Z,"8km ENE of Perry, Oklahoma",earthquake,1.1,7.5,,,reviewed,tul,tul
2015-04-16T04:21:45.000Z,35.7907,-97.3991,3.596,2.6,ml,,143,,0.88,us,us2000271l,2015-06-26T23:15:53.040Z,"10km SSE of Guthrie, Oklahoma",earthquake,1.3,3.8,,,reviewed,tul,tul
2015-04-15T19:12:36.800Z,36.3294,-97.5229,6.978,3.3,ml,,57,,0.53,us,us200026s8,2015-06-22T23:19:03.040Z,"21km WNW of Perry, Oklahoma",earthquake,1.1,6.8,,,reviewed,tul,tul
2015-04-15T11:53:31.500Z,36.6257,-97.7763,5,2.6,ml,,63,,0.46,us,us200026s6,2015-06-22T23:19:02.040Z,"20km S of Medford, Oklahoma",earthquake,1.3,1.3,,,reviewed,tul,tul
2015-04-15T05:04:56.700Z,36.5103,-99.0317,9.204,2.8,ml,,237,,0.7,us,us200026zu,2015-06-22T23:19:02.040Z,"17km ENE of Mooreland, Oklahoma",earthquake,3.2,5.3,,,reviewed,tul,tul
2015-04-15T03:25:09.600Z,36.3138,-97.5153,6.438,3,ml,,55,,0.4,us,us200026zn,2015-06-22T23:19:02.040Z,"20km W of Perry, Oklahoma",earthquake,0.8,7.6,,,reviewed,tul,tul
2015-04-15T01:42:59.500Z,36.8225,-97.7219,5,2.9,ml,,38,,0.57,us,us200026zj,2015-06-22T23:19:02.040Z,"2km NNE of Medford, Oklahoma",earthquake,1,6.9,,,reviewed,tul,tul
2015-04-14T23:43:22.300Z,35.5884,-97.3716,6.169,2.7,ml,,72,,0.72,us,us200026l5,2015-06-22T23:19:02.040Z,"7km N of Spencer, Oklahoma",earthquake,1.1,2.1,,,reviewed,tul,tul
2015-04-14T22:36:57.000Z,36.2606,-97.3703,6.712,2.9,ml,,46,,0.63,us,us200026kt,2015-06-22T23:19:02.040Z,"8km WSW of Perry, Oklahoma",earthquake,1.3,7.2,,,reviewed,tul,tul
2015-04-14T22:27:56.100Z,35.589,-97.3745,6.578,2.5,ml,,72,,0.58,us,us200026l8,2015-06-22T23:19:02.040Z,"7km N of Spencer, Oklahoma",earthquake,0.9,2.3,,,reviewed,tul,tul
2015-04-14T17:08:44.400Z,35.9757,-97.5459,4.614,2.6,ml,,70,,0.6,us,us200026qh,2015-06-22T23:19:01.040Z,"5km ENE of Crescent, Oklahoma",earthquake,1.5,7.1,,,reviewed,tul,tul
2015-04-14T17:07:00.400Z,35.9764,-97.5468,4.837,2.6,ml,,70,,0.69,us,us200026qc,2015-06-22T23:19:01.040Z,"5km ENE of Crescent, Oklahoma",earthquake,1.5,7.7,,,reviewed,tul,tul
2015-04-14T14:32:06.800Z,35.4953,-96.7376,5,2.8,ml,,185,,0.38,us,us200026gb,2015-06-22T23:19:01.040Z,"4km WNW of Prague, Oklahoma",earthquake,2.3,7.7,,,reviewed,tul,tul
2015-04-14T10:59:04.300Z,36.5115,-99.0231,15.581,2.5,ml,,232,,0.65,us,us200026em,2015-06-22T23:19:01.040Z,"18km ENE of Mooreland, Oklahoma",earthquake,3.3,3.8,,,reviewed,tul,tul
2015-04-14T05:06:49.100Z,35.602,-97.1258,6.195,2.8,ml,,85,,0.55,us,us200026c3,2015-06-22T23:19:01.040Z,"9km SE of Luther, Oklahoma",earthquake,1.7,6.6,,,reviewed,tul,tul
2015-04-14T04:23:37.700Z,36.5087,-99.041,7.735,2.9,ml,,237,,0.43,us,us200026by,2015-06-22T23:19:01.040Z,"16km ENE of Mooreland, Oklahoma",earthquake,1.5,6.2,,,reviewed,tul,tul
2015-04-14T00:33:37.800Z,36.8893,-98.2003,4.596,2.7,ml,,113,,0.61,us,us200026qr,2015-06-22T23:19:00.040Z,"20km NE of Cherokee, Oklahoma",earthquake,1.7,5.6,,,reviewed,tul,tul
2015-04-13T16:06:57.800Z,36.5226,-99.0906,7.727,2.5,ml,,266,,0.05,us,us200026f3,2015-06-22T23:19:00.040Z,"13km NE of Mooreland, Oklahoma",earthquake,5.1,7.8,,,reviewed,tul,tul
2015-04-13T15:37:46.570Z,36.75,-98.018,6.4,2.8,ml,,,,0.38,us,us2000264u,2015-06-22T23:19:00.040Z,"26km WSW of Medford, Oklahoma",earthquake,2.1,7.7,,,reviewed,tul,tul
2015-04-13T14:10:06.100Z,36.5068,-99.0534,9.177,3.5,ml,,234,,0.49,us,us2000263w,2015-06-22T23:19:00.040Z,"15km ENE of Mooreland, Oklahoma",earthquake,3.9,7.6,,,reviewed,tul,tul
2015-04-13T13:13:51.800Z,35.811,-97.4519,5.243,2.5,ml,,103,,0.38,us,us20002649,2015-06-22T23:19:00.040Z,"7km SSW of Guthrie, Oklahoma",earthquake,1.6,4,,,reviewed,tul,tul
2015-04-13T12:56:38.700Z,35.8101,-97.4482,4.833,2.6,ml,,102,,0.57,us,us20002642,2015-06-22T23:19:00.040Z,"7km SSW of Guthrie, Oklahoma",earthquake,1.9,7.3,,,reviewed,tul,tul
2015-04-13T12:38:59.700Z,36.077,-97.5578,5.06,3.3,ml,,68,,0.68,us,us2000263f,2015-06-22T23:19:00.040Z,"14km NNE of Crescent, Oklahoma",earthquake,1.3,6.5,,,reviewed,tul,tul
2015-04-13T07:48:01.700Z,36.5314,-98.3613,6.189,2.5,ml,,126,,0.47,us,us2000268v,2015-06-22T23:18:59.040Z,"8km WSW of Helena, Oklahoma",earthquake,2,2.3,,,reviewed,tul,tul
2015-04-13T02:51:41.300Z,36.1959,-96.7745,4.971,2.5,ml,,93,,0.62,us,us200026gc,2015-06-22T23:18:59.040Z,"11km NW of Yale, Oklahoma",earthquake,1.6,6,,,reviewed,tul,tul
2015-04-13T02:24:31.600Z,36.8593,-97.9988,5,2.5,ml,,92,,0.52,us,us200026gf,2015-06-22T23:18:59.040Z,"24km WNW of Medford, Oklahoma",earthquake,1.3,1.9,,,reviewed,tul,tul
2015-04-12T23:11:50.700Z,35.9547,-96.777,3.943,2.5,ml,,78,,0.5,us,us2000260u,2015-06-22T23:18:58.040Z,"3km SSW of Cushing, Oklahoma",earthquake,2.3,2.4,,,reviewed,tul,tul
2015-04-12T22:55:56.100Z,35.949,-96.775,4.45,3.5,ml,,79,,0.4,us,us20002606,2016-05-31T23:23:07.621Z,"4km S of Cushing, Oklahoma",earthquake,2,2.7,,,reviewed,tul,tul
2015-04-12T22:28:09.000Z,36.513,-99.0259,5,2.5,ml,,239,,0.31,us,us200027bz,2015-06-22T23:18:58.040Z,"18km ENE of Mooreland, Oklahoma",earthquake,2.8,2,,,reviewed,tul,tul
2015-04-12T22:05:30.000Z,36.886,-98.1934,3.055,2.6,ml,,113,,0.45,us,us200027bv,2015-06-22T23:18:58.040Z,"20km NE of Cherokee, Oklahoma",earthquake,1.9,6.8,,,reviewed,tul,tul
2015-04-12T21:12:36.500Z,36.7785,-98.0333,5.688,2.6,ml,,112,,0.6,us,us200027by,2015-06-22T23:18:58.040Z,"26km W of Medford, Oklahoma",earthquake,1.3,5.6,,,reviewed,tul,tul
2015-04-12T16:41:08.000Z,35.992,-97.2252,5.927,2.5,ml,,62,,0.38,us,us200026hk,2015-06-22T23:18:58.040Z,"5km NNE of Langston, Oklahoma",earthquake,1.2,7.5,,,reviewed,tul,tul
2015-04-12T16:39:14.380Z,35.992,-97.222,6.1,2.9,ml,,,,0.46,us,us200026se,2015-06-22T23:18:58.040Z,"6km NNE of Langston, Oklahoma",earthquake,0.9,7.3,,,reviewed,tul,tul
2015-04-12T14:26:00.600Z,36.7163,-98.4573,6.564,2.6,ml,,121,,0.24,us,us200026hq,2015-06-22T23:18:58.040Z,"9km WSW of Cherokee, Oklahoma",earthquake,1.7,6.5,,,reviewed,tul,tul
2015-04-12T12:10:35.500Z,36.7214,-97.9331,6.885,3.2,ml,,120,,0.43,us,us200025xn,2015-06-22T23:18:58.040Z,"20km WSW of Medford, Oklahoma",earthquake,1.7,7.2,,,reviewed,tul,tul
2015-04-12T08:37:56.760Z,37.2006667,-97.904,7.24,2.9,ml,14,74,0.009118,0.03,ismpkansas,ismpkansas70092998,2015-07-22T19:21:03.400Z,"Kansas",earthquake,0.13,0.25,0.15,17,reviewed,ismp,ismp
2015-04-12T08:18:36.300Z,35.8083,-97.4164,5.262,3,ml,,45,,0.5,us,us200025ww,2015-06-22T23:18:57.040Z,"7km S of Guthrie, Oklahoma",earthquake,2,7.3,,,reviewed,tul,tul
2015-04-12T07:11:03.600Z,35.8091,-97.2349,6.692,2.5,ml,,78,,0.48,us,us200027d7,2015-06-22T23:18:57.040Z,"15km S of Langston, Oklahoma",earthquake,1.4,5.5,,,reviewed,tul,tul
2015-04-12T07:04:22.200Z,35.8592,-97.3238,3.853,2.7,ml,,73,,0.51,us,us200026hy,2015-06-22T23:18:57.040Z,"9km ESE of Guthrie, Oklahoma",earthquake,1.8,7.6,,,reviewed,tul,tul
2015-04-12T07:01:00.500Z,36.2765,-97.4599,7.184,2.5,ml,,51,,0.46,us,us200026i9,2015-06-22T23:18:57.040Z,"15km W of Perry, Oklahoma",earthquake,1.2,7.5,,,reviewed,tul,tul
2015-04-12T05:43:29.430Z,36.634,-89.6065,9.54,2.9,mlg,55,36,0.03874,0.16,nm,nm60097716,2015-06-22T23:18:57.040Z,"4km N of Lilbourn, Missouri",earthquake,0.16,0.33,,30,reviewed,nm,nm
2015-04-12T00:42:03.300Z,36.1195,-97.5644,5.518,3.4,ml,,62,,0.58,us,us200025vt,2015-06-22T23:18:57.040Z,"18km N of Crescent, Oklahoma",earthquake,2.6,7.7,,,reviewed,tul,tul
2015-04-11T18:58:39.600Z,36.511,-99.0309,7.231,3.1,ml,,241,,0.75,us,us200026ri,2015-06-22T23:18:57.040Z,"17km ENE of Mooreland, Oklahoma",earthquake,3,6.6,,,reviewed,tul,tul
2015-04-11T17:33:00.700Z,36.5102,-99.0123,5,2.7,ml,,234,,0.51,us,us200026sm,2015-06-22T23:18:57.040Z,"18km ENE of Mooreland, Oklahoma",earthquake,1.5,2,,,reviewed,tul,tul
2015-04-11T15:03:39.300Z,36.601,-97.6225,6.67,2.6,ml,,65,,0.55,us,us200026kj,2015-06-22T23:18:56.040Z,"24km SSE of Medford, Oklahoma",earthquake,1.1,7.4,,,reviewed,tul,tul
2015-04-11T12:44:51.600Z,35.8347,-97.2171,5,2.9,ml,,69,,0.64,us,us200026j9,2015-06-22T23:18:56.040Z,"12km SSE of Langston, Oklahoma",earthquake,1.5,7.5,,,reviewed,tul,tul
2015-04-11T12:33:33.000Z,35.9326,-97.3935,5.608,2.6,ml,,65,,0.56,us,us20002600,2015-06-22T23:18:56.040Z,"6km NNE of Guthrie, Oklahoma",earthquake,1.5,7.5,,,reviewed,tul,tul
2015-04-11T03:49:47.260Z,35.495,-84.9895,13.55,2.62,md,25,55,0.08374,0.15,se,se60097601,2015-06-22T23:18:56.040Z,"2km E of Dayton, Tennessee",earthquake,0.27,0.53,0.079,17,reviewed,se,se
2015-04-10T23:28:27.000Z,47.7,-70.131,7.7,2.7,mb_lg,,,,0.33,us,us200025w2,2015-06-22T23:18:56.040Z,"5km NNE of La Malbaie, Canada",earthquake,5.9,6.6,,,reviewed,ott,ott
2015-04-10T21:15:47.200Z,36.9398,-98.0042,4.168,2.5,ml,,103,,0.33,us,us200026t5,2015-06-22T23:18:56.040Z,"23km S of Anthony, Kansas",earthquake,1.4,2.3,,,reviewed,tul,tul
2015-04-10T16:46:10.200Z,36.4711,-97.3232,6.661,2.7,ml,,58,,0.18,us,us200025mx,2015-06-22T23:18:55.040Z,"20km N of Perry, Oklahoma",earthquake,1.3,7.5,,,reviewed,tul,tul
2015-04-10T10:51:52.300Z,36.5605,-97.8231,6.532,2.5,ml,,78,,0.84,us,us200025ky,2015-06-22T23:18:55.040Z,"18km NNE of Enid, Oklahoma",earthquake,1.3,5.9,,,reviewed,tul,tul
2015-04-10T10:07:32.600Z,35.811,-97.234,5.75,3.2,ml,,,,0.76,us,us200025kg,2015-06-22T23:18:55.040Z,"14km S of Langston, Oklahoma",earthquake,0.8,6.6,,,reviewed,tul,tul
2015-04-10T07:19:14.700Z,35.8148,-97.4176,4.312,2.5,ml,,86,,0.49,us,us200025qs,2015-06-22T23:18:55.040Z,"7km S of Guthrie, Oklahoma",earthquake,1.1,2.8,,,reviewed,tul,tul
2015-04-10T03:02:00.400Z,36.5971,-97.6937,6.392,2.7,ml,,68,,0.44,us,us200025lc,2015-06-22T23:18:55.040Z,"23km S of Medford, Oklahoma",earthquake,1.8,7.8,,,reviewed,tul,tul
2015-04-10T01:27:08.200Z,35.8112,-97.2347,6.188,2.7,ml,,66,,0.32,us,us200025l8,2015-06-22T23:18:55.040Z,"14km S of Langston, Oklahoma",earthquake,3,7.5,,,reviewed,tul,tul
2015-04-09T23:56:21.100Z,36.5406,-97.1861,6.759,2.5,ml,,61,,0.42,us,us200025r2,2015-06-22T23:18:54.040Z,"18km SE of Tonkawa, Oklahoma",earthquake,1.1,7,,,reviewed,tul,tul
2015-04-09T20:49:01.850Z,37.0528333,-97.9158333,6.63,2.54,ml,11,116,,0.06,ismpkansas,ismpkansas70091903,2015-07-19T22:58:55.750Z,"Kansas",earthquake,0.22,0.71,0.138,18,reviewed,ismp,ismp
2015-04-09T20:02:51.930Z,35.6608333,-83.6153333,3.97,2.6,md,19,50,0.1292,0.35,se,se60097411,2015-06-22T23:18:54.040Z,"11km WSW of Gatlinburg, Tennessee",earthquake,0.76,1.95,0.032,8,reviewed,se,se
2015-04-09T19:47:56.300Z,36.3294,-97.5249,6.727,2.7,ml,,58,,0.25,us,us200025g0,2015-06-22T23:18:54.040Z,"21km WNW of Perry, Oklahoma",earthquake,1.3,7.2,,,reviewed,tul,tul
2015-04-09T19:21:45.000Z,36.9188,-98.2455,5,2.5,ml,,237,,0.43,us,us200025fw,2015-06-22T23:18:54.040Z,"20km NNE of Cherokee, Oklahoma",earthquake,2.5,6.8,,,reviewed,tul,tul
2015-04-09T19:15:53.700Z,36.8012,-97.8385,5,2.5,ml,,57,,0.64,us,us200025fq,2015-06-22T23:18:54.040Z,"9km W of Medford, Oklahoma",earthquake,1.7,4.2,,,reviewed,tul,tul
2015-04-09T19:06:36.900Z,36.8033,-97.8397,5.365,2.5,ml,,57,,0.6,us,us200025f7,2015-06-22T23:18:54.040Z,"9km W of Medford, Oklahoma",earthquake,1.2,4.6,,,reviewed,tul,tul
2015-04-09T18:40:31.700Z,36.1254,-97.5508,5,3,ml,,57,,0.45,us,us200025f1,2015-06-22T23:18:54.040Z,"19km NNE of Crescent, Oklahoma",earthquake,1.5,7.6,,,reviewed,tul,tul
2015-04-09T15:24:05.000Z,36.9232,-98.2484,3.738,2.5,ml,,118,,0.72,us,us200025dg,2015-06-22T23:18:54.040Z,"21km NNE of Cherokee, Oklahoma",earthquake,1.9,6.7,,,reviewed,tul,tul
2015-04-09T13:05:43.600Z,36.6142,-98.0233,5.812,2.5,ml,,90,,0.24,us,us200025cr,2015-06-22T23:18:54.040Z,"23km ENE of Helena, Oklahoma",earthquake,1.5,6.1,,,reviewed,tul,tul
2015-04-09T10:22:07.500Z,35.8116,-97.4149,5,2.6,ml,,79,,0.63,us,us200025cy,2015-06-22T23:18:54.040Z,"7km S of Guthrie, Oklahoma",earthquake,1.3,2,,,reviewed,tul,tul
2015-04-09T09:29:39.900Z,35.6249,-97.2047,5.393,3.2,ml,,85,,0.64,us,us200025bg,2015-06-22T23:18:54.040Z,"4km SSW of Luther, Oklahoma",earthquake,2.7,7.6,,,reviewed,tul,tul
2015-04-09T09:19:16.700Z,36.2806,-97.5149,6.204,2.9,ml,,50,,0.65,us,us200025bd,2015-06-22T23:18:54.040Z,"20km W of Perry, Oklahoma",earthquake,3.4,7.9,,,reviewed,tul,tul
2015-04-09T03:38:08.500Z,36.7222,-97.8312,5.95,3,ml,,57,,0.68,us,us2000259t,2015-06-22T23:18:53.040Z,"12km SW of Medford, Oklahoma",earthquake,1.8,5.8,,,reviewed,tul,tul
2015-04-09T01:52:49.600Z,36.7226,-97.8285,5.404,2.5,ml,,47,,0.57,us,us200025rv,2015-06-22T23:18:53.040Z,"12km SW of Medford, Oklahoma",earthquake,1.1,5.8,,,reviewed,tul,tul
2015-04-08T20:52:00.500Z,35.8192,-97.4191,2.487,4,mwr,,62,,0.96,us,us2000255v,2016-05-31T23:24:37.128Z,"6km S of Guthrie, Oklahoma",earthquake,4.3,5.9,0.043,51,reviewed,tul,us
2015-04-08T20:47:35.100Z,35.8219,-97.424,4.722,3.1,ml,,68,,0.59,us,us2000255s,2015-06-16T01:00:33.040Z,"6km S of Guthrie, Oklahoma",earthquake,1.6,7.8,,,reviewed,tul,tul
2015-04-08T17:37:17.300Z,36.6255,-97.6732,6.061,2.8,ml,,62,,0.76,us,us20002525,2015-06-16T01:00:33.040Z,"20km SSE of Medford, Oklahoma",earthquake,1.3,6.6,,,reviewed,tul,tul
2015-04-08T14:01:18.400Z,35.8209,-97.414,4.727,2.7,ml,,60,,0.41,us,us2000250n,2015-06-16T01:00:33.040Z,"6km S of Guthrie, Oklahoma",earthquake,1.4,7,,,reviewed,tul,tul
2015-04-08T11:58:38.600Z,36.145,-96.6854,3.766,2.6,ml,,92,,0.53,us,us20002501,2015-06-16T01:00:33.040Z,"3km NNE of Yale, Oklahoma",earthquake,2,6.6,,,reviewed,tul,tul
2015-04-08T10:29:51.700Z,36.4998,-96.9498,4.764,2.5,ml,,79,,0.58,us,us2000250c,2015-06-16T01:00:33.040Z,"21km SSE of McCord, Oklahoma",earthquake,1.3,7.2,,,reviewed,tul,tul
2015-04-08T03:32:09.200Z,36.2809,-97.5173,6.09,2.8,ml,,51,,0.54,us,us200024xm,2015-06-16T01:00:32.040Z,"20km W of Perry, Oklahoma",earthquake,1.8,7.7,,,reviewed,tul,tul
2015-04-08T03:15:48.100Z,36.266,-97.2674,4.852,3,ml,,59,,0.68,us,us200024xj,2015-06-16T01:00:32.040Z,"3km SE of Perry, Oklahoma",earthquake,1.1,7.8,,,reviewed,tul,tul
2015-04-08T02:04:09.300Z,36.6415,-97.6816,6.682,2.6,ml,,59,,0.59,us,us2000254e,2015-06-16T01:00:32.040Z,"18km SSE of Medford, Oklahoma",earthquake,1.1,7.1,,,reviewed,tul,tul
2015-04-08T01:47:51.800Z,36.1867,-97.0295,4.65,3.2,ml,,53,,0.49,us,us200024ww,2015-06-16T01:00:32.040Z,"8km NNE of Stillwater, Oklahoma",earthquake,1.6,7.6,,,reviewed,tul,tul
2015-04-08T01:42:11.900Z,36.2826,-97.5171,2.723,3,ml,,51,,0.55,us,us200024wv,2015-06-16T01:00:32.040Z,"20km W of Perry, Oklahoma",earthquake,1.5,7,,,reviewed,tul,tul
2015-04-08T01:01:33.500Z,36.9443,-97.6247,6.882,2.6,ml,,58,,0.52,us,us20002512,2015-06-16T01:00:32.040Z,"9km S of Caldwell, Kansas",earthquake,1.3,1.9,,,reviewed,tul,tul
2015-04-07T22:13:38.600Z,36.4991,-97.1508,6.46,2.7,ml,,67,,0.43,us,us2000255q,2015-06-16T01:00:32.040Z,"22km SSW of McCord, Oklahoma",earthquake,1.2,7.3,,,reviewed,tul,tul
2015-04-07T22:10:14.200Z,36.5024,-97.1509,6.822,3,ml,,67,,0.69,us,us200024v1,2015-06-16T01:00:32.040Z,"22km SSW of McCord, Oklahoma",earthquake,1.6,7.7,,,reviewed,tul,tul
2015-04-07T21:21:24.200Z,36.8895,-98.1974,4.651,3.3,ml,,158,,0.33,us,us200024u6,2015-06-16T01:00:32.040Z,"20km NE of Cherokee, Oklahoma",earthquake,4.3,7.4,,,reviewed,tul,tul
2015-04-07T20:11:18.100Z,35.8212,-97.4378,5,2.5,ml,,68,,0.7,us,us200024un,2015-06-16T01:00:31.040Z,"6km S of Guthrie, Oklahoma",earthquake,1.2,2,,,reviewed,tul,tul
2015-04-07T17:25:12.000Z,36.3306,-97.525,6.866,3.5,mwr,,58,,0.66,us,us10001vfd,2015-06-16T01:00:31.040Z,"21km WNW of Perry, Oklahoma",earthquake,0.7,6.3,0.058,29,reviewed,tul,us
2015-04-07T16:47:28.300Z,36.5044,-99.0371,7.802,2.9,ml,,237,,0.71,us,us10001vf4,2015-06-16T01:00:31.040Z,"16km ENE of Mooreland, Oklahoma",earthquake,3.3,6.5,,,reviewed,tul,tul
2015-04-07T07:44:11.800Z,36.5004,-99.0324,8.152,2.7,ml,,238,,0.43,us,us10001vc8,2015-06-16T01:00:31.040Z,"16km ENE of Mooreland, Oklahoma",earthquake,3.5,7.4,,,reviewed,tul,tul
2015-04-07T07:03:49.100Z,35.9626,-97.3969,5.29,2.5,ml,,79,,0.42,us,us10001vcd,2015-06-16T01:00:31.040Z,"9km NNE of Guthrie, Oklahoma",earthquake,1.4,7.6,,,reviewed,tul,tul
2015-04-07T03:52:17.100Z,36.3699,-97.8308,5.734,3.1,ml,,99,,0.83,us,us10001v9s,2015-06-16T01:00:31.040Z,"5km SE of Enid, Oklahoma",earthquake,1.5,7.8,,,reviewed,tul,tul
2015-04-07T02:33:12.100Z,35.912,-97.4116,5.808,2.7,ml,,66,,0.71,us,us10001v9d,2015-06-16T01:00:30.040Z,"3km NNE of Guthrie, Oklahoma",earthquake,1.3,3.6,,,reviewed,tul,tul
2015-04-06T23:01:22.700Z,35.9616,-97.4055,6.34,2.5,ml,,83,,0.78,us,us10001vf0,2015-06-16T01:00:30.040Z,"9km N of Guthrie, Oklahoma",earthquake,1.5,1.2,,,reviewed,tul,tul
2015-04-06T22:14:53.800Z,36.3289,-97.5265,6.993,2.6,ml,,,,0.43,us,us10001v73,2015-06-16T01:00:30.040Z,"21km WNW of Perry, Oklahoma",earthquake,1.4,6.1,,,reviewed,tul,tul
2015-04-06T18:55:37.600Z,36.9017,-98.0761,6.381,2.9,ml,,128,,0.49,us,us10001v4c,2015-06-16T01:00:30.040Z,"28km S of Anthony, Kansas",earthquake,2.8,6.9,,,reviewed,tul,tul
2015-04-06T17:36:16.200Z,36.3982,-97.2988,5,2.5,ml,,61,,0.35,us,us10001v3w,2015-06-16T01:00:30.040Z,"12km N of Perry, Oklahoma",earthquake,1.4,7.1,,,reviewed,tul,tul
2015-04-06T17:33:14.100Z,36.4837,-98.1341,6.124,2.8,ml,,197,,0.35,us,us10001v3s,2015-06-16T01:00:30.040Z,"14km ESE of Helena, Oklahoma",earthquake,2.5,6.9,,,reviewed,tul,tul
2015-04-06T16:29:04.000Z,36.5223,-98.0928,5.977,2.8,ml,,101,,0.55,us,us10001uie,2015-06-16T01:00:30.040Z,"16km E of Helena, Oklahoma",earthquake,1.3,7.8,,,reviewed,tul,tul
2015-04-06T15:37:00.900Z,36.6331,-97.6504,6.364,3.1,ml,,60,,0.31,us,us10001ud4,2015-06-16T01:00:29.040Z,"20km SSE of Medford, Oklahoma",earthquake,1.3,7.3,,,reviewed,tul,tul
2015-04-06T15:30:23.600Z,36.6338,-97.6574,5.226,3.9,mwr,,60,,0.59,us,us10001uc6,2015-06-16T01:00:29.040Z,"20km SSE of Medford, Oklahoma",earthquake,2,5.3,0.041,56,reviewed,tul,us
2015-04-06T10:13:13.400Z,36.1872,-97.4264,4.997,2.5,ml,,60,,0.41,us,us10001uay,2015-06-16T01:00:29.040Z,"16km SW of Perry, Oklahoma",earthquake,1.5,7.9,,,reviewed,tul,tul
2015-04-06T09:01:41.900Z,36.5112,-99.0454,8.848,3.2,ml,,234,,0.71,us,us10001uai,2015-06-16T01:00:29.040Z,"16km ENE of Mooreland, Oklahoma",earthquake,3.6,7.2,,,reviewed,tul,tul
2015-04-06T07:09:44.700Z,36.525,-97.2134,8.667,2.5,ml,,63,,0.37,us,us10001u9y,2015-06-16T01:00:29.040Z,"19km SSE of Tonkawa, Oklahoma",earthquake,1.7,2,,,reviewed,tul,tul
2015-04-06T01:33:45.550Z,37.0546,-98.0244,7.41,3,mb_lg,,67,0.089,0.67,us,us10001u8k,2015-07-19T22:56:36.490Z,"10km S of Anthony, Kansas",earthquake,2.4,6.8,0.069,55,reviewed,us,us
2015-04-05T23:46:33.800Z,35.6353,-97.2777,5,2.7,ml,,75,,0.54,us,us10001u7p,2015-06-16T01:00:28.040Z,"7km N of Jones, Oklahoma",earthquake,2,4.8,,,reviewed,tul,tul
2015-04-05T21:43:03.600Z,36.1888,-97.4293,4.52,2.6,ml,,60,,0.51,us,us10001uc1,2015-06-16T01:00:28.040Z,"16km SW of Perry, Oklahoma",earthquake,1.5,5.6,,,reviewed,tul,tul
2015-04-05T19:08:38.300Z,36.1867,-97.0311,5.511,2.7,ml,,60,,0.63,us,us10001u5k,2015-06-16T01:00:28.040Z,"8km NNE of Stillwater, Oklahoma",earthquake,1.9,7.6,,,reviewed,tul,tul
2015-04-05T17:46:51.100Z,36.71,-98.029,6.556,2.7,ml,,78,,0.81,us,us10001ucg,2015-06-16T01:00:28.040Z,"28km NE of Helena, Oklahoma",earthquake,1.2,6.6,,,reviewed,tul,tul
2015-04-05T17:30:38.100Z,36.7064,-98.027,5.861,2.5,ml,,78,,0.89,us,us10001ud7,2015-06-16T01:00:28.040Z,"28km NE of Helena, Oklahoma",earthquake,1.6,6,,,reviewed,tul,tul
2015-04-05T15:43:25.200Z,36.9386,-97.6337,5,2.7,ml,,58,,0.41,us,us10001u48,2015-06-16T01:00:28.040Z,"10km SSW of Caldwell, Kansas",earthquake,0.7,6,,,reviewed,tul,tul
2015-04-05T12:40:49.300Z,36.363,-97.387,6,2.7,ml,,,,0.43,us,us10001u3q,2015-06-16T01:00:28.040Z,"12km NW of Perry, Oklahoma",earthquake,1.6,7.6,,,reviewed,tul,tul
2015-04-05T10:22:21.800Z,36.4674,-97.322,7.305,3.2,ml,,45,,0.59,us,us10001u3f,2015-06-16T01:00:28.040Z,"19km N of Perry, Oklahoma",earthquake,1.7,7.3,,,reviewed,tul,tul
2015-04-05T06:13:36.400Z,36.502,-98.982,5,2.5,ml,,217,,0.5,us,us10001v3x,2015-06-16T01:00:27.040Z,"21km ENE of Mooreland, Oklahoma",earthquake,2.6,2,,,reviewed,tul,tul
2015-04-05T05:10:47.100Z,36.2809,-97.5154,4.763,2.7,ml,,51,,0.55,us,us10001u2g,2015-06-16T01:00:27.040Z,"20km W of Perry, Oklahoma",earthquake,1.3,7.7,,,reviewed,tul,tul
2015-04-05T04:49:13.500Z,36.5043,-97.1452,6.907,3.1,ml,,63,,0.79,us,us10001u2c,2015-06-16T01:00:27.040Z,"21km SSW of McCord, Oklahoma",earthquake,1.5,7.8,,,reviewed,tul,tul
2015-04-04T22:11:31.200Z,36.1944,-97.4866,4.52,2.5,ml,,59,,0.47,us,us10001vcj,2015-06-16T01:00:27.040Z,"20km WSW of Perry, Oklahoma",earthquake,1.4,7.9,,,reviewed,tul,tul
